input_id,input_name,input_path,input_full_path,match_id,match_name,match_path,match_full_path,confidence,reasoning,method
2219,Накладки на коліна,2155>2215>2219,Аксесуари > Накладки на коліна,Екіпірування та одяг > Захист > Наколінники / ортези,Наколінники / ортези,Екіпірування та одяг > Захист > Наколінники / ортези,Екіпірування та одяг > Захист > Наколінники / ортези,1.0,Точное совпадение,exact
2218,Поясні ремені,2155>2215>2218,Аксесуари > Поясні ремені,Аксесуари для мотоцикліста > Поясні ремені,Поясні ремені,Аксесуари для мотоцикліста > Поясні ремені,Аксесуари для мотоцикліста > Поясні ремені,1.0,Точное совпадение,exact
2217,Жилети і світловідбиваючі пояси,2155>2215>2217,Аксесуари > Жилети і світловідбиваючі пояси,Аксесуари для мотоцикліста > Жилети світловідбиваючі,Жилети світловідбиваючі,Аксесуари для мотоцикліста > Жилети світловідбиваючі,Аксесуари для мотоцикліста > Жилети світловідбиваючі,1.0,Точное совпадение,exact
2216,Балаклави та коміри,2155>2215>2216,Аксесуари > Балаклави та коміри,Аксесуари для мотоцикліста > Балаклави і коміри,Балаклави і коміри,Аксесуари для мотоцикліста > Балаклави і коміри,Аксесуари для мотоцикліста > Балаклави і коміри,1.0,Точное совпадение,exact
2214,Пригоди,2155>2208>2214,Взуття > Пригоди,Екіпірування та одяг > Взуття > Пригодницькі,Пригодницькі,Екіпірування та одяг > Взуття > Пригодницькі,Екіпірування та одяг > Взуття > Пригодницькі,1.0,Точное совпадение,exact
2213,Черевики chopper,2155>2208>2213,Взуття > Черевики chopper,Екіпірування та одяг > Взуття > Черевики chopper,Черевики chopper,Екіпірування та одяг > Взуття > Черевики chopper,Екіпірування та одяг > Взуття > Черевики chopper,1.0,Точное совпадение,exact
2212,Крос/Ендуро/ATV,2155>2208>2212,Взуття > Крос/Ендуро/ATV,Екіпірування та одяг > Взуття > Ендуро/крос,Ендуро/крос,Екіпірування та одяг > Взуття > Ендуро/крос,Екіпірування та одяг > Взуття > Ендуро/крос,1.0,Точное совпадение,exact
2211,Короткі,2155>2208>2211,Взуття > Короткі,Екіпірування та одяг > Взуття > Короткі,Короткі,Екіпірування та одяг > Взуття > Короткі,Екіпірування та одяг > Взуття > Короткі,1.0,Точное совпадение,exact
2210,Туристичні,2155>2208>2210,Взуття > Туристичні,Екіпірування та одяг > Взуття > Туристичні,Туристичні,Екіпірування та одяг > Взуття > Туристичні,Екіпірування та одяг > Взуття > Туристичні,1.0,Точное совпадение,exact
2209,Спортивні,2155>2208>2209,Взуття > Спортивні,Екіпірування та одяг > Взуття > Спортивні,Спортивні,Екіпірування та одяг > Взуття > Спортивні,Екіпірування та одяг > Взуття > Спортивні,1.0,Точное совпадение,exact
2207,Штани,2155>2156>2202>2207,Одяг > Повсякденний > Штани,Екіпірування та одяг > Повсякденний одяг > Штани,Штани,Екіпірування та одяг > Повсякденний одяг > Штани,Екіпірування та одяг > Повсякденний одяг > Штани,1.0,Точное совпадение,exact
2205,Футболки,2155>2156>2202>2205,Одяг > Повсякденний > Футболки,Екіпірування та одяг > Повсякденний одяг > Футболки,Футболки,Екіпірування та одяг > Повсякденний одяг > Футболки,Екіпірування та одяг > Повсякденний одяг > Футболки,1.0,Точное совпадение,exact
2204,Світшоти,2155>2156>2202>2204,Одяг > Повсякденний > Світшоти,Екіпірування та одяг > Повсякденний одяг > Світшоти,Світшоти,Екіпірування та одяг > Повсякденний одяг > Світшоти,Екіпірування та одяг > Повсякденний одяг > Світшоти,1.0,Точное совпадение,exact
2203,Шапки,2155>2156>2202>2203,Одяг > Повсякденний > Шапки,Екіпірування та одяг > Повсякденний одяг > Шапки,Шапки,Екіпірування та одяг > Повсякденний одяг > Шапки,Екіпірування та одяг > Повсякденний одяг > Шапки,1.0,Точное совпадение,exact
2201,Взуття,2155>2156>2194>2201,Одяг > Дощовики > Взуття,Екіпірування та одяг > Комбінезони > Дощовики,Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,0.7,"Смысловое совпадение, но не точное",semantic
2200,Рукавички,2155>2156>2194>2200,Одяг > Дощовики > Рукавички,Екіпірування та одяг > Комбінезони > Дощовики,Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,0.7,"Смысловое совпадение, но не точное",semantic
2199,Штани,2155>2156>2194>2199,Одяг > Дощовики > Штани,Екіпірування та одяг > Комбінезони > Дощовики,Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,0.8,Смислове співпадіння за типом одягу,semantic
2198,Куртки,2155>2156>2194>2198,Одяг > Дощовики > Куртки,Екіпірування та одяг > Комбінезони > Дощовики,Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,Екіпірування та одяг > Комбінезони > Дощовики,0.8,Смислове співпадіння за типом одягу,semantic
2197,Двочастинні,2155>2156>2194>2195>2197,Одяг > Дощовики > Комбінезони > Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,1.0,Точне співпадіння,exact
2196,Цілісні,2155>2156>2194>2195>2196,Одяг > Дощовики > Комбінезони > Цілісні,Екіпірування та одяг > Комбінезони > Спортивні цілісні,Спортивні цілісні,Екіпірування та одяг > Комбінезони > Спортивні цілісні,Екіпірування та одяг > Комбінезони > Спортивні цілісні,0.9,Майже точне співпадіння з додаванням уточнення 'Спортивні',semantic
2193,Другий шар & Softshele,2155>2156>2193,Одяг > Другий шар & Softshele,Екіпірування та одяг > Другий шар > Softshell,Softshell,Екіпірування та одяг > Другий шар > Softshell,Екіпірування та одяг > Другий шар > Softshell,1.0,Точне співпадіння,exact
2192,Комплекти + подарунки,2155>2156>2185>2192,Одяг > Термобілизна > Комплекти + подарунки,Екіпірування та одяг > Термобілизна > Комплекти,Комплекти,Екіпірування та одяг > Термобілизна > Комплекти,Екіпірування та одяг > Термобілизна > Комплекти,0.8,"Частково співпадає, без врахування додаткових подарунків",semantic
2191,Штани/Легінси,2155>2156>2185>2191,Одяг > Термобілизна > Штани/Легінси,Екіпірування та одяг > Термобілизна > Штани,Штани,Екіпірування та одяг > Термобілизна > Штани,Екіпірування та одяг > Термобілизна > Штани,1.0,Точне співпадіння,exact
2190,Футболки,2155>2156>2185>2190,Одяг > Термобілизна > Футболки,Екіпірування та одяг > Термобілизна > Футболки,Футболки,Екіпірування та одяг > Термобілизна > Футболки,Екіпірування та одяг > Термобілизна > Футболки,1.0,Точне співпадіння,exact
2189,Білизна,2155>2156>2185>2189,Одяг > Термобілизна > Білизна,Не знайдено,Не знайдено,Не знайдено,Не знайдено,0.2,Немає точної відповідної категорії,unmatched
2188,Підігріваємі,2155>2156>2185>2188,Одяг > Термобілизна > Підігріваємі,Екіпірування та одяг > Термобілизна > З підігрівом,З підігрівом,Екіпірування та одяг > Термобілизна > З підігрівом,Екіпірування та одяг > Термобілизна > З підігрівом,1.0,Точне співпадіння,exact
2187,Аксесуари,2155>2156>2185>2187,Одяг > Термобілизна > Аксесуари,Не знайдено,Не знайдено,Не знайдено,Не знайдено,0.2,Немає точної відповідної категорії,unmatched
2186,Шкарпетки,2155>2156>2185>2186,Одяг > Термобілизна > Шкарпетки,Екіпірування та одяг > Термобілизна > Шкарпетки,Шкарпетки,Екіпірування та одяг > Термобілизна > Шкарпетки,Екіпірування та одяг > Термобілизна > Шкарпетки,1.0,Точне співпадіння,exact
2184,Підігріваємі,2155>2156>2177>2184,Одяг > Рукавички > Підігріваємі,Екіпірування та одяг > Рукавички > З підігрівом,З підігрівом,Екіпірування та одяг > Рукавички > З підігрівом,Екіпірування та одяг > Рукавички > З підігрівом,1.0,Точне співпадіння,exact
2183,Вкладиші до рукавичок,2155>2156>2177>2183,Одяг > Рукавички > Вкладиші до рукавичок,Не знайдено,Не знайдено,Не знайдено,Не знайдено,0.2,Немає точної відповідної категорії,unmatched
2182,Теплі (одяг),2155>2156>2177>2182,Одяг > Рукавички > Теплі (одяг),Екіпірування та одяг > Рукавички > Зимові,Зимові,Екіпірування та одяг > Рукавички > Зимові,Екіпірування та одяг > Рукавички > Зимові,0.9,Смислове співпадіння за температурним режимом,semantic
2181,Позашляховий,2155>2156>2177>2181,Одяг > Рукавички > Позашляховий,Екіпірування та одяг > Рукавички > Ендуро,Ендуро,Екіпірування та одяг > Рукавички > Ендуро,Екіпірування та одяг > Рукавички > Ендуро,1.0,Точне співпадіння,exact
2180,Короткі / Літні,2155>2156>2177>2180,Одяг > Рукавички > Короткі / Літні,Екіпірування та одяг > Рукавички > Літні,Літні,Екіпірування та одяг > Рукавички > Літні,Екіпірування та одяг > Рукавички > Літні,1.0,Точне співпадіння,exact
2179,Спортивні,2155>2156>2177>2179,Одяг > Рукавички > Спортивні,Екіпірування та одяг > Рукавички > Спортивні,Спортивні,Екіпірування та одяг > Рукавички > Спортивні,Екіпірування та одяг > Рукавички > Спортивні,1.0,Точне співпадіння,exact
2178,Шосейні / Туристичні,2155>2156>2177>2178,Одяг > Рукавички > Шосейні / Туристичні,Екіпірування та одяг > Рукавички > Туристичні,Туристичні,Екіпірування та одяг > Рукавички > Туристичні,Екіпірування та одяг > Рукавички > Туристичні,0.9,"Часткове співпадіння, без врахування шосейних",semantic
2176,Двочастинні,2155>2156>2174>2176,Одяг > Спортивні комбінезони > Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,Екіпірування та одяг > Комбінезони > Двочастинні,1.0,Точне співпадіння,exact
2175,Комбінезони,2155>2156>2174>2175,Одяг > Спортивні комбінезони > Комбінезони,Спортивні цілісні,Спортивні цілісні,Екіпірування та одяг > Комбінезони > Спортивні цілісні,Екіпірування та одяг > Комбінезони > Спортивні цілісні,0.9,Точне смислове співпадіння,semantic
2173,Дитячі,2155>2156>2168>2173,Одяг > Штани > Дитячі,Дитячі,Дитячі,Екіпірування та одяг > Штани > Дитячі,Екіпірування та одяг > Штани > Дитячі,1.0,Точне співпадіння,exact
2172,Крос/Ендуро/ATV,2155>2156>2168>2172,Одяг > Штани > Крос/Ендуро/ATV,Ендуро,Ендуро,Екіпірування та одяг > Штани > Ендуро,Екіпірування та одяг > Штани > Ендуро,0.9,Смислове співпадіння,semantic
2171,Джинси,2155>2156>2168>2171,Одяг > Штани > Джинси,Джинси,Джинси,Екіпірування та одяг > Штани > Джинси,Екіпірування та одяг > Штани > Джинси,1.0,Точне співпадіння,exact
2170,Шкіряні,2155>2156>2168>2170,Одяг > Штани > Шкіряні,Шкіряні,Шкіряні,Екіпірування та одяг > Штани > Шкіряні,Екіпірування та одяг > Штани > Шкіряні,1.0,Точне співпадіння,exact
2169,Текстильні,2155>2156>2168>2169,Одяг > Штани > Текстильні,Текстильні,Текстильні,Екіпірування та одяг > Штани > Текстильні,Екіпірування та одяг > Штани > Текстильні,1.0,Точне співпадіння,exact
2167,Світшоти off-road,2155>2156>2167,Одяг > Світшоти off-road,Світшоти,Світшоти,Екіпірування та одяг > Повсякденний одяг > Світшоти,Екіпірування та одяг > Повсякденний одяг > Світшоти,0.8,Часткове смислове співпадіння,semantic
2166,Кофти/ Сорочка з протекторами,2155>2156>2166,Одяг > Кофти/ Сорочка з протекторами,Захист,Захист,Екіпірування та одяг > Захист,Екіпірування та одяг > Захист,0.6,Часткове смислове співпадіння з категорією захисту,general
2165,Куртки з повітряною подушкою,2155>2156>2157>2165,Одяг > Куртки > Куртки з повітряною подушкою,З подушкою безпеки,З подушкою безпеки,Екіпірування та одяг > Куртки > З подушкою безпеки,Екіпірування та одяг > Куртки > З подушкою безпеки,1.0,Точне співпадіння,exact
2164,Засоби догляду,2155>2156>2157>2164,Одяг > Куртки > Засоби догляду,Не знайдено,Не знайдено,Не знайдено,Не знайдено,0.0,Немає відповідної категорії,unmatched
2163,Жилети з подушкою повітря,2155>2156>2157>2163,Одяг > Куртки > Жилети з подушкою повітря,З подушкою безпеки,З подушкою безпеки,Екіпірування та одяг > Куртки > З подушкою безпеки,Екіпірування та одяг > Куртки > З подушкою безпеки,0.9,Смислове співпадіння,semantic
2162,Жилети,2155>2156>2157>2162,Одяг > Куртки > Жилети,Жилети,Жилети,Екіпірування та одяг > Куртки > Жилети,Екіпірування та одяг > Куртки > Жилети,1.0,Точне співпадіння,exact
2161,Позашляховий/Ендуро,2155>2156>2157>2161,Одяг > Куртки > Позашляховий/Ендуро,Ендуро,Ендуро,Екіпірування та одяг > Куртки > Ендуро,Екіпірування та одяг > Куртки > Ендуро,1.0,Точне співпадіння,exact
2160,Дитячі,2155>2156>2157>2160,Одяг > Куртки > Дитячі,Дитячі,Дитячі,Екіпірування та одяг > Куртки > Дитячі,Екіпірування та одяг > Куртки > Дитячі,1.0,Точне співпадіння,exact
2159,Шкіряні,2155>2156>2157>2159,Одяг > Куртки > Шкіряні,Шкіряні,Шкіряні,Екіпірування та одяг > Куртки > Шкіряні,Екіпірування та одяг > Куртки > Шкіряні,1.0,Точне співпадіння,exact
2158,Текстильні,2155>2156>2157>2158,Одяг > Куртки > Текстильні,Текстильні,Текстильні,Екіпірування та одяг > Куртки > Текстильні,Екіпірування та одяг > Куртки > Текстильні,1.0,Точне співпадіння,exact
2270,Бестселери,2155>2270,Бестселери,Не найдено,Не найдено,Не найдено,Не найдено,0.0,Нет подходящей категории в новой структуре,unmatched
2244,Bell,2155>2227>2228>2235>2244,Електроніка > Інтеркоми > Призначені > Bell,Не найдено,Не найдено,Не найдено,Не найдено,0.3,Нет подходящей категории для специфических брендов интеркомов,unmatched
2206,Інше,2155>2156>2202>2206,Одяг > Повсякденний > Інше,Не найдено,Не найдено,Не найдено,Не найдено,0.0,Нет подходящей категории для общей категории 'Інше',unmatched
